西元年月,1,4
2024-06,25137,0
2024-07,20798,0
2024-08,25760,0
2024-09,35987,0
2024-10,33193,0
2024-11,35521,0
2024-12,39379,0
2025-01,21619,0
2025-02,22094,0
2025-03,29233,0
2025-04,29369,0
2025-05,28146,0
2025-06,26383,0
2025-07,20568,0
2025-08,23101,0
2025-09,33958,0
2025-10,35107,0
2025-11,26905,0
2025-12,30074,0
2026-01,21935,0
2026-02,19357,0
2026-03,28837,0
2026-04,12182,1964
2026-05,8380,0
2026-06,6991,0
